MAGNITUDE,FREQUENCY
3.464854892603,1,
2.3458693926513,2,
3.3856467140133,3,
2.0565825234544,4,
0.94495802949815,5,
0.57945852025661,6,
0.49992374904757,7,
0.53302380260327,8,
0.45341722247421,9,
0.12888903184132,10,
0.51560636256238,11,
0.34954464664313,12,
0.32503926351874,13,
0.42144125528849,14,
0.051961456169113,15,
0.23663609838545,16,
0.22928104816485,17,
0.19984590987983,18,
0.34887742559465,19,
0.20372118619506,20,
0.058504064436761,21,
0.014684884064376,22,
0.15551222045174,23,
0.1199380468923,24,
0.12945570524979,25,
0.32905752849303,26,
0.01425903702122,27,
0.21032046415852,28,
0.12370050673014,29,
0.088164793263883,30,
0.067930153077403,31,
0.10197807980912,32,
0.12746376580603,33,
0.10722897431522,34,
0.12209968018641,35,
0.060510431051477,36,
0.35000251809574,37,
0.16615803407587,38,
0.024066297390281,39,
0.1518433095177,40,
0.096791917784909,41,
0.011940498628927,42,
0.035621926259299,43,
0.19295652582726,44,
0.13469912775859,45,
0.031845960644114,46,
0.04404119084986,47,
0.068139644843298,48,
0.089332673770994,49,
0.080496604996239,50,
0.17218517321894,51,
0.13047205534553,52,
0.26984467804408,53,
0.089305082539553,54,
0.069931677628069,55,
0.17200117962455,56,
0.045499381512949,57,
0.11842275787985,58,
0.078881653275624,59,
0.33312744036615,60,
0.22185445302295,61,
0.1718387222251,62,
0.043321087435426,63,
0.11855256870843,64,
0.058962441504949,65,
0.15226967128448,66,
0.26713778328443,67,
0.079538550450023,68,
0.03801288472346,69,
0.19056309217035,70,
0.064197920063732,71,
0.13141514084078,72,
0.10185703285639,73,
0.12244697779968,74,
0.17763865027706,75,
0.12677311150759,76,
0.12111575857743,77,
0.055310284362456,78,
0.10424645499832,79,
0.16565802911874,80,
0.15420829968449,81,
0.10133063393006,82,
0.16938569578417,83,
0.097161476997671,84,
0.14964302186357,85,
0.15501148755159,86,
0.060433469590877,87,
0.12036766547053,88,
0.028734664810167,89,
0.48923383336856,90,
0.12439845974276,91,
0.21910596910349,92,
0.036897437464924,93,
0.065453407855987,94,
0.14332480476132,95,
0.24420087401956,96,
0.29119285240947,97,
0.060767178790588,98,
0.64545905215491,99,
0.19891143732658,100,
2.4043370355577,101,
0.052176809957402,102,
0.53731065697021,103,
0.28590334423531,104,
0.099921269614011,105,
0.16243387099875,106,
0.0200019040547,107,
0.098647875785652,108,
0.097716691267424,109,
0.1095356969899,110,
0.089690861454805,111,
0.11829044278882,112,
0.069011257519259,113,
0.074107634605375,114,
0.12506893810556,115,
0.081030652452572,116,
0.061627807774739,117,
0.10491526203423,118,
0.069807424551721,119,
0.18626515585845,120,
0.040620312561069,121,
0.085846469064095,122,
0.070572983524665,123,
0.049162370574517,124,
0.18661087362675,125,
0.051223295296147,126,
0.029933939879763,127,
0.083662075583028,128,
0.13272955157249,129,
0.12033745898057,130,
0.043135807199263,131,
0.12620594717719,132,
0.061298106757738,133,
0.056192295934175,134,
0.094466725044785,135,
0.089755410132885,136,
0.13388644331163,137,
0.15790401438708,138,
0.13530431938167,139,
0.15755179257142,140,
0.06101105003281,141,
0.18379011203876,142,
0.059523587717128,143,
0.10402875818086,144,
0.16841682140469,145,
0.15050797069516,146,
0.14084000765718,147,
0.084046710300508,148,
0.11689672761939,149,
0.22836200903303,150,
0.15875493740223,151,
0.022160052287193,152,
0.11834328738402,153,
0.12126603005926,154,
0.12232507366724,155,
0.14105090027052,156,
0.12865828154502,157,
0.11859332995836,158,
0.26767028476471,159,
0.10427475809802,160,
0.04618729973132,161,
0.092915526595079,162,
0.1864712013745,163,
0.1411874054833,164,
0.070819877784819,165,
