MAGNITUDE,FREQUENCY
0.26861068653904,1,
0.2539458517525,2,
0.054812717134712,3,
0.095519305462499,4,
0.12892305525344,5,
0.18805637748241,6,
0.07720988908783,7,
0.078878345777356,8,
0.073228202976178,9,
0.059909874151849,10,
0.074785130340504,11,
0.022420069133196,12,
0.074380496112774,13,
0.087090553019301,14,
0.036358104372573,15,
0.15512258296702,16,
0.12527138188888,17,
0.10489234629312,18,
0.054691380211933,19,
0.10793753882039,20,
0.049636399682713,21,
0.086916610901114,22,
0.059912394997604,23,
0.035420726681513,24,
0.063449551811417,25,
0.1914972292344,26,
0.022840002030079,27,
0.210098688159,28,
0.046416020969346,29,
0.049695953912643,30,
0.043735884489242,31,
0.080472648712256,32,
0.057628316600317,33,
0.0078850457526619,34,
0.27897693629661,35,
0.57975415550369,36,
0.090648849134227,37,
0.2092284093102,38,
0.12237399473519,39,
0.10634440437332,40,
0.072036614946292,41,
0.039110116912346,42,
0.065701646960506,43,
0.067261854638303,44,
0.054293365724357,45,
0.062104879494067,46,
0.045884108087806,47,
0.080466370171201,48,
0.055942642915517,49,
0.062649469948366,50,
0.18197897464214,51,
0.047811657181605,52,
0.08794960999188,53,
0.070464983563809,54,
0.074842722547525,55,
0.060912075659617,56,
0.063439485319502,57,
0.12761919854091,58,
0.16527577159531,59,
0.92008714152646,60,
0.082293595295429,61,
0.11983804595213,62,
0.026941056114397,63,
0.03390017373314,64,
0.068409253563514,65,
0.17838115408624,66,
0.083444962658923,67,
0.091650799744271,68,
0.033425889418575,69,
0.071653776107312,70,
0.016487163262682,71,
0.067238198997032,72,
0.037675405860592,73,
0.019474492609608,74,
0.085433791051087,75,
0.066259438888558,76,
0.10227424316759,77,
0.018182853037533,78,
0.080516292818319,79,
0.036188407414785,80,
0.045722975952142,81,
0.02401102064352,82,
0.051223559228773,83,
0.044720845719788,84,
0.10456884276586,85,
0.068136955921238,86,
0.10717089868638,87,
0.19456434105386,88,
0.268971732163,89,
1.6262335387357,90,
0.21183888859703,91,
0.17192846093614,92,
0.092856631104052,93,
0.049303963350554,94,
0.086116281683462,95,
0.048118237750995,96,
0.059130509192643,97,
0.071633319478544,98,
0.04080789535687,99,
0.52821686192386,100,
0.16811023816493,101,
0.039135305684625,102,
0.010778525938191,103,
0.057107669056431,104,
0.090853605572418,105,
0.020992825664347,106,
0.031879011469406,107,
0.072177420557553,108,
0.066422434678113,109,
0.064210853959915,110,
0.035302285908035,111,
0.046875737797198,112,
0.035677748627342,113,
0.04017650633381,114,
0.061146765214182,115,
0.08895636724438,116,
0.042567934529451,117,
0.091820381546914,118,
0.029200157427608,119,
0.066392534009328,120,
0.04779172049809,121,
0.068366334012849,122,
0.036424523533767,123,
0.10342220883339,124,
0.054582750966907,125,
0.054334480464382,126,
0.039059120899483,127,
0.058309999657627,128,
0.0035212601199998,129,
0.059704451349658,130,
0.030428301582214,131,
0.024565136025308,132,
0.062029555208682,133,
0.072425419756268,134,
0.080302377060098,135,
0.0089922265159683,136,
0.048425797227791,137,
0.063695703580071,138,
0.075342157851525,139,
0.062693362107132,140,
0.065552776396737,141,
0.063849218449744,142,
0.035434475283503,143,
0.081347127091475,144,
0.075702586015844,145,
0.050037896397956,146,
0.11819241740639,147,
0.090603988304389,148,
0.071834679697044,149,
0.037539609997417,150,
0.10715937189521,151,
0.072946186345846,152,
0.044811512690751,153,
0.11761780489117,154,
0.037711541638196,155,
0.081217892677909,156,
0.011692973946061,157,
0.021863677271183,158,
0.097716673152676,159,
0.057715651200451,160,
0.07729870708325,161,
0.051361069270273,162,
0.11560419704901,163,
0.20439546634203,164,
0.23970794659934,165,
0.61134931758495,166,
0.57496015866212,167,
0.20340474469743,168,
0.13594236895678,169,
0.074024759628078,170,
0.070777670083956,171,
0.056489818926684,172,
0.11108784729831,173,
0.060430208381865,174,
0.03308328658773,175,
0.075239561362809,176,
0.058750200783306,177,
0.072886008335218,178,
0.14107695293199,179,
0.093548366650209,180,
0.06758343586953,181,
0.051011547219984,182,
0.025533483842547,183,
0.030486196975183,184,
0.023690836792638,185,
0.02787230945201,186,
0.15080816364846,187,
0.092539613629347,188,
0.01667143270886,189,
0.087137717238097,190,
0.076614524163251,191,
0.024760005741716,192,
0.01684064606492,193,
0.057856513046556,194,
0.060416530907468,195,
0.043061659052568,196,
0.016437757132101,197,
0.089191770376044,198,
0.20384006359969,199,
0.51799190861385,200,
0.078868539460881,201,
0.057066238437612,202,
0.038882222940574,203,
0.075274545893652,204,
0.03756178303933,205,
0.094763043991909,206,
0.049529569688532,207,
0.087578296698455,208,
0.070623970854,209,
0.061601389814931,210,
0.14962911825447,211,
0.026891399233232,212,
0.18892310183927,213,
0.043637270312222,214,
0.040631501545859,215,
0.044214162834108,216,
0.031862596146655,217,
0.058842463000919,218,
0.032238842133477,219,
0.045022382589137,220,
0.058281639780165,221,
0.067301626825806,222,
0.032731349433969,223,
0.035856281684316,224,
0.042069686148036,225,
0.077881713114432,226,
0.079354049372254,227,
0.030528164113662,228,
0.064304741280489,229,
0.07116742193974,230,
