MAGNITUDE,FREQUENCY
1.2736021024046,1,
0.29463188288172,2,
0.64401096771086,3,
0.24135580397372,4,
0.25642147160402,5,
0.17153836343621,6,
0.17135268084316,7,
0.1751703242739,8,
0.12050978402712,9,
0.10700256064752,10,
0.16589046030604,11,
0.20432019040321,12,
0.025467093870392,13,
0.057752954539891,14,
0.16452990065749,15,
0.043196675432823,16,
0.093789807510612,17,
0.17252171441414,18,
0.17642956154671,19,
0.11122916167403,20,
0.1451678155721,21,
0.27192470390995,22,
0.28810913557429,23,
0.49631073659903,24,
0.17697336771353,25,
0.038602462280251,26,
0.21106068664688,27,
0.16485963284487,28,
0.02746748172613,29,
0.056643611532604,30,
0.048828457114762,31,
0.12829064400052,32,
0.16749260046033,33,
0.18072403050752,34,
0.16167493458016,35,
0.21887702528655,36,
0.15261756406,37,
0.21806544730125,38,
0.20047604167797,39,
0.17526484786714,40,
0.087224719635929,41,
0.1537570414646,42,
0.069495742902075,43,
0.060138362967627,44,
0.081475273456311,45,
0.079997158307028,46,
0.18761916984798,47,
0.11886887361318,48,
0.10787779710575,49,
0.173084667853,50,
0.10610827912082,51,
0.15818004556912,52,
0.02906025287466,53,
0.14755359696708,54,
0.16450917489665,55,
0.10703551807502,56,
0.084857248566239,57,
0.14588451115127,58,
0.11233863098182,59,
1.5185227107877,60,
0.15590847212355,61,
0.095078023174145,62,
0.17131346375522,63,
0.10835606411536,64,
0.055744691625836,65,
0.04512673939064,66,
0.040532049815308,67,
0.11822680196356,68,
0.061587947193084,69,
0.073465648499351,70,
0.058842312974413,71,
0.074433706719422,72,
0.093666053377698,73,
0.11792902680298,74,
0.062452924299542,75,
0.13157695346346,76,
0.015352129764144,77,
0.084225036617029,78,
0.052416802573118,79,
0.11715522540546,80,
0.085869843466224,81,
0.086535939340375,82,
0.070750811386575,83,
0.063178058616918,84,
0.14376205613098,85,
0.1506972170447,86,
0.078369240223005,87,
0.16744744160084,88,
0.073463004656259,89,
0.077609194402414,90,
0.13490199430056,91,
0.050991599828765,92,
0.06455436397468,93,
0.16873745539804,94,
0.18065034950327,95,
0.23771158565784,96,
0.30598785515492,97,
0.40676239166514,98,
0.19239518319319,99,
0.51127295879044,100,
1.2025212371173,101,
1.1666062160677,102,
0.55996883489018,103,
0.43339186548142,104,
0.24755505028448,105,
0.30235790469577,106,
0.15182985460175,107,
0.36044193017217,108,
0.23171764689907,109,
0.27915363588202,110,
0.11872058914838,111,
0.13409967390795,112,
0.05962134650541,113,
0.26574727605962,114,
0.21951545848555,115,
0.2121177129605,116,
0.1570031346782,117,
0.099779771783227,118,
0.12479167787871,119,
0.19083692267972,120,
0.16925517219412,121,
0.25024976776208,122,
0.035048126820663,123,
0.054749574294647,124,
0.09776408886298,125,
0.064272066087836,126,
0.16089213573173,127,
0.18445455333169,128,
0.22915792183273,129,
0.26930298040438,130,
0.018865802328677,131,
0.10406952069557,132,
0.21946729011733,133,
0.13236624000547,134,
0.13706891105105,135,
0.08491393224931,136,
0.17891583511794,137,
0.15970401204447,138,
0.18963997806236,139,
0.063556229803381,140,
0.14583578273829,141,
0.10187648819427,142,
0.067802695926945,143,
0.16299690509386,144,
0.081753141370023,145,
0.10324420629397,146,
0.17030685389193,147,
0.17030921495068,148,
0.10887405253509,149,
0.094719510326256,150,
0.077491528186499,151,
0.10909736141893,152,
0.16002206350295,153,
0.065384728960711,154,
0.18248701475419,155,
0.17990534389244,156,
0.28964101177978,157,
0.13680455207705,158,
0.12702210630454,159,
0.18493988799397,160,
0.10051949445538,161,
0.14350462116233,162,
0.1854346583036,163,
0.19186419823244,164,
0.14342440764693,165,
0.14877911329363,166,
0.15290459349211,167,
0.16634327294463,168,
0.22786683309759,169,
0.11797000675001,170,
0.18649362507243,171,
0.093023106181225,172,
0.16059687400498,173,
0.20035579886864,174,
0.090050169607259,175,
0.12443627339054,176,
0.16261403999844,177,
0.19593474536132,178,
0.11279803781426,179,
0.30056761628468,180,
0.07868665537895,181,
0.23366855711634,182,
0.35450004234859,183,
0.20198709854915,184,
0.31547561794733,185,
0.16034940200528,186,
0.18204562265223,187,
0.22649470029252,188,
0.23689640787451,189,
0.34390271508622,190,
0.26131358800905,191,
0.2999743193967,192,
0.40981485311782,193,
0.3699234469911,194,
0.31992614064835,195,
0.71823363926409,196,
0.99751401674169,197,
1.2478859071592,198,
2.025344251459,199,
14.441932063629,200,
1.5928456980615,201,
0.69651989343065,202,
0.63189290235896,203,
0.14412351976049,204,
0.29951761592067,205,
0.24333504920835,206,
0.31975100259339,207,
0.31595702619929,208,
0.14277293922451,209,
0.22583425731422,210,
0.18152110869506,211,
0.078746926354461,212,
0.13134584215117,213,
0.17654474919883,214,
0.20410870278998,215,
0.14290290506284,216,
0.18750340263092,217,
0.14440892119724,218,
0.16256040661963,219,
0.069384813534281,220,
0.077245093298095,221,
0.073690010377511,222,
0.12348711015141,223,
0.21009214816507,224,
0.18280508639976,225,
0.19188621216113,226,
0.1279536339447,227,
0.13868989961732,228,
