MAGNITUDE,FREQUENCY
0.55929650912585,1,
0.3481978536337,2,
0.15405116491256,3,
0.047150298969617,4,
0.07435995954932,5,
0.11973282245316,6,
0.10866324999986,7,
0.10047258050348,8,
0.016671416660477,9,
0.19664264112444,10,
0.18983749285906,11,
0.20234685994869,12,
0.14607829647408,13,
0.044095547118051,14,
0.081288303407182,15,
0.050994116803014,16,
0.10124641087817,17,
0.12840484457816,18,
0.043955571868276,19,
0.123398805714,20,
0.027555073130846,21,
0.1023634155087,22,
0.017623044407495,23,
0.17722754568941,24,
0.12602971376924,25,
0.15759840727899,26,
0.19532200512661,27,
0.2053601410863,28,
0.038866288801288,29,
0.01648243873313,30,
0.10229594932232,31,
0.053125630929181,32,
0.048729266187813,33,
0.101484036917,34,
0.059258081080538,35,
0.081301884244013,36,
0.027785929305814,37,
0.41047769813564,38,
0.082594954119329,39,
0.10139533588937,40,
0.10427927134549,41,
0.13783949713957,42,
0.05535287570512,43,
0.041123377494702,44,
0.11529062871317,45,
0.06507481660894,46,
0.018126389884491,47,
0.13113421368232,48,
0.029056334056279,49,
0.17671354426467,50,
0.24403543840329,51,
0.086272273423975,52,
0.011914819047452,53,
0.080091790128869,54,
0.061303688531375,55,
0.080370367373249,56,
0.093076428864408,57,
0.071290962281957,58,
0.16573726373442,59,
0.88292569041891,60,
0.080107611704085,61,
0.080039744463124,62,
0.089783619204479,63,
0.022787680137643,64,
0.12410810328082,65,
0.074863959682684,66,
0.051083503147686,67,
0.074044668064226,68,
0.070051301122833,69,
0.097331898350567,70,
0.1305871383152,71,
0.064465168893392,72,
0.03920000559372,73,
0.11819239273898,74,
0.07601820123852,75,
0.13375277139984,76,
0.06198491022559,77,
0.11034579834832,78,
0.037907746042012,79,
0.04973946204422,80,
0.11130018782544,81,
0.06524978855654,82,
0.079012290440736,83,
0.096116832799473,84,
0.13020257985605,85,
0.041747185578052,86,
0.098254181554255,87,
0.091648664277647,88,
0.028769270385931,89,
0.93234380924508,90,
0.090589241491257,91,
0.059466740969166,92,
0.071256567527144,93,
0.028726808861081,94,
0.041387912257161,95,
0.071897269825044,96,
0.1026513457095,97,
0.34417890988378,98,
0.069912799561078,99,
0.095056361437719,100,
0.070640795271958,101,
0.14365655838006,102,
0.070020903002607,103,
0.091100415452707,104,
0.012530969046887,105,
0.022790391406576,106,
0.16421136780109,107,
0.02277042975819,108,
0.066715218208798,109,
0.077989699254567,110,
0.068049780064856,111,
0.066741402769921,112,
0.027988069413131,113,
0.090046784785584,114,
0.013948022868653,115,
0.13945806717025,116,
0.12947103627176,117,
0.091779415194032,118,
0.069483569285607,119,
0.12473410699472,120,
0.021413530783091,121,
0.10090785647686,122,
0.034842810564625,123,
0.061183924790714,124,
0.022078889009115,125,
0.07813197124342,126,
0.093422356132861,127,
0.095228769367579,128,
0.072405649444285,129,
0.039034787579863,130,
0.069471631089664,131,
0.068525831071068,132,
0.12181555670259,133,
0.062909637251338,134,
0.16354456066368,135,
0.027480206233867,136,
0.064387563790635,137,
0.088609233490493,138,
0.060185033525092,139,
0.058994115925178,140,
0.033091008989398,141,
0.067974014860768,142,
0.11538688789451,143,
0.061235737600639,144,
0.17438331369546,145,
0.078112718052906,146,
0.086986108951359,147,
0.096181723632777,148,
0.055955182052273,149,
0.021265862525517,150,
0.067517782669317,151,
0.07483075055769,152,
0.14010028330451,153,
0.011021161806855,154,
0.05992248797107,155,
0.1335937654282,156,
0.17384925336826,157,
0.0080378430749129,158,
0.11165988014965,159,
0.13696993621679,160,
0.1140989732534,161,
0.16093626168969,162,
0.10461012917486,163,
0.1554076208355,164,
0.3012938160903,165,
0.5373445644382,166,
0.63498066099547,167,
0.1555347543615,168,
0.12225975951893,169,
0.062865343264699,170,
0.10990356750579,171,
0.070813924293144,172,
0.021818246713621,173,
0.083012679364297,174,
0.043642490618885,175,
0.14879000596313,176,
0.12051662946009,177,
0.14229700384088,178,
0.093785359244304,179,
0.094960216564503,180,
0.079519279239006,181,
0.094464935330715,182,
0.14991106629876,183,
0.046141772697062,184,
0.17792128144655,185,
0.10568945124578,186,
0.04411340810002,187,
0.079946736733031,188,
0.087495168022981,189,
0.10105896842354,190,
0.056310096514592,191,
0.072479615611189,192,
0.022918454106512,193,
0.038778990389124,194,
0.034972465099759,195,
0.084112233910965,196,
0.079549837473392,197,
0.11178919451624,198,
0.067312720880768,199,
0.22157497345249,200,
0.16155655121617,201,
0.0054739452140052,202,
0.15720780361385,203,
0.10506489579557,204,
0.043402332300905,205,
0.10090901532713,206,
0.10832170166425,207,
0.024784281899669,208,
0.063998408409196,209,
0.066071643902859,210,
0.075522811563741,211,
0.059146373002142,212,
0.026161572438669,213,
0.061700598360099,214,
0.062749241016684,215,
0.097290636227638,216,
0.086559809873719,217,
0.06081254529561,218,
0.065556494751952,219,
0.072238066807922,220,
0.043175596926809,221,
0.16896573422452,222,
0.078189072865569,223,
0.005934046728917,224,
0.13209921376776,225,
0.050584262013673,226,
0.064721918886863,227,
0.11734768419916,228,
0.017991008952019,229,
0.15546847514657,230,
0.15209906161732,231,
0.15939702215935,232,
0.17020739230243,233,
0.042771034634439,234,
0.023100563558976,235,
0.030391814695699,236,
0.1125209305506,237,
0.061709272311609,238,
0.063780106359122,239,
0.048710597175865,240,
0.033548021563164,241,
0.077202910752355,242,
0.08997714366312,243,
0.081203173436793,244,
0.02028716845271,245,
0.056822884714174,246,
0.031096583598433,247,
0.11551468515573,248,
0.20140217082388,249,
0.27841090583852,250,
0.1269166185757,251,
0.08329421907144,252,
0.059118271307535,253,
0.048252555493344,254,
0.086944560244112,255,
0.083269056636712,256,
0.04672643564138,257,
0.020669712818097,258,
0.061943609048287,259,
0.036463402948644,260,
0.044054508605894,261,
0.094225297653249,262,
0.068669878759508,263,
0.025391431445529,264,
0.12470839137616,265,
0.13252072134856,266,
0.028761905715346,267,
0.12375369227682,268,
0.13419956405714,269,
0.041872027240375,270,
0.10297422852958,271,
0.11299343390226,272,
0.055922623826652,273,
0.10960918154449,274,
0.016807715850129,275,
0.052595436707618,276,
0.10938059162116,277,
0.12775012927206,278,
0.05337374934699,279,
0.023939112026951,280,
0.20120318328129,281,
0.13085603680818,282,
0.10767870668893,283,
0.054322427280165,284,
0.059440376657157,285,
0.12325348310159,286,
0.022677503748919,287,
0.051123387239133,288,
0.080897157465313,289,
0.1504701050072,290,
0.050729801689698,291,
0.075386444295636,292,
0.20586065869669,293,
0.03222233281305,294,
0.02490592333541,295,
0.058511941634093,296,
0.14528779869324,297,
0.1483341936959,298,
0.063694669871225,299,
0.16349142852602,300,
0.10272299108131,301,
0.078872705450205,302,
0.02757687277732,303,
0.027608592693576,304,
0.081598943254435,305,
0.086917016724453,306,
0.036997848415033,307,
0.031695616540514,308,
0.061335987543943,309,
0.15391517998502,310,
0.037597105166832,311,
0.067456492207345,312,
0.076026897173076,313,
0.06049865886117,314,
0.10391785189507,315,
0.074242763538364,316,
0.093316756857101,317,
0.05222553585864,318,
0.067125140478781,319,
0.027712130132238,320,
0.025699924730681,321,
0.143111485722,322,
0.076286734195193,323,
0.10917435917211,324,
0.079369476142775,325,
0.066036251007384,326,
0.1085683639112,327,
0.076436966714927,328,
0.03103044261405,329,
0.12218383101621,330,
0.078141700765795,331,
0.14379582061389,332,
1.1635655930345,333,
0.24718494908032,334,
0.1877947227998,335,
0.079075423793798,336,
0.078980208328312,337,
0.098577942844775,338,
0.045248715543299,339,
0.065593420276016,340,
0.085304130143707,341,
0.13326094255107,342,
