MAGNITUDE,FREQUENCY
0.18157734388152,1,
0.073200473732967,2,
0.26527345687037,3,
0.07913630953691,4,
0.078377471577074,5,
0.096160647613446,6,
0.035517206596065,7,
0.18343167648269,8,
0.15663403401706,9,
0.16603238202775,10,
0.064826530504378,11,
0.23643025096085,12,
0.44629650838199,13,
0.04235839988557,14,
0.15023599155457,15,
0.13007388464794,16,
0.15362796188681,17,
0.10662306569241,18,
0.11524644955625,19,
0.023811188734652,20,
0.045332089885736,21,
0.050262986794649,22,
0.05696431336292,23,
0.055150817181104,24,
0.075584846720098,25,
0.015250703573185,26,
0.15632735780877,27,
0.11792147850185,28,
0.099827002004095,29,
0.0912235614077,30,
0.081678450383547,31,
0.059945181760914,32,
0.17381477302223,33,
0.19960671161824,34,
0.10773786626192,35,
0.037494074094796,36,
0.12869115548553,37,
0.15542799668863,38,
0.84758270010525,39,
0.18503408333833,40,
0.14440696670475,41,
0.10021894843319,42,
0.049376801108013,43,
0.081307025272352,44,
0.018151024466232,45,
0.055431433899113,46,
0.12800483403693,47,
0.20457630221972,48,
0.15516729930886,49,
0.072117125509296,50,
0.11962178077617,51,
0.11257920540544,52,
0.081063885692688,53,
0.060791590924375,54,
0.11083266391994,55,
0.10947285481235,56,
0.099562535889517,57,
0.13132027066011,58,
0.10611181936812,59,
3.6225182060179,60,
0.10189690359645,61,
0.059709834141454,62,
0.05507773464309,63,
0.11438684050106,64,
0.10383718277523,65,
0.15628571345728,66,
0.061827375343676,67,
0.066228400120998,68,
0.16397448215203,69,
0.062014123592703,70,
0.05247641106654,71,
0.12350316875182,72,
0.06325224025833,73,
0.014005719209126,74,
0.044872779211117,75,
0.083128333874088,76,
0.16757853490241,77,
0.16612481829651,78,
0.22308365701765,79,
0.11596651217256,80,
0.20003035424877,81,
0.11776928694098,82,
0.055717434631061,83,
0.095618150830423,84,
0.09833321744861,85,
0.042740862593726,86,
0.096732809665488,87,
0.090085431526824,88,
0.056004420402276,89,
0.043696403034933,90,
0.040696165181274,91,
0.12204709002134,92,
0.050939856646593,93,
0.10558545756862,94,
0.019917483087543,95,
0.11239505857774,96,
0.53722284234858,97,
0.16922765409076,98,
0.06466663050167,99,
0.15274764789839,100,
0.15220463970854,101,
0.17934648091618,102,
0.0796218352936,103,
0.064098061255851,104,
0.088588991778163,105,
0.091516405198111,106,
0.10339719978495,107,
0.069006046831232,108,
0.026829937611263,109,
0.088511243229748,110,
0.099526116748523,111,
0.1199785815808,112,
0.065383881714632,113,
0.09353375196432,114,
0.064226610073721,115,
0.17574787567854,116,
0.11472891269946,117,
0.047353826880934,118,
0.057618028864673,119,
0.13064331622541,120,
0.067100471591521,121,
0.11043403478691,122,
0.13915607700661,123,
0.10216064313908,124,
0.17224084920074,125,
0.057824617813004,126,
0.07521401665128,127,
0.11280529093362,128,
0.18360467816021,129,
0.064564157169492,130,
0.14351075468566,131,
0.17409401210935,132,
0.062655053807263,133,
0.071614644887575,134,
0.063933585906593,135,
0.10440066808971,136,
0.092070995919219,137,
0.105511322322,138,
0.079881104090009,139,
0.036504232053381,140,
0.079269494809894,141,
0.1248104947997,142,
0.07961058939374,143,
0.057494816365923,144,
0.0021216575182112,145,
0.044693702505692,146,
0.166667529888,147,
0.059609321798833,148,
0.15489509305249,149,
0.2123104147539,150,
0.16315729015466,151,
0.045222462676673,152,
0.025977013997325,153,
0.17655620087013,154,
0.14473777698524,155,
0.11919217084058,156,
0.091547857359308,157,
0.12860347815223,158,
0.04829094078752,159,
0.066488314231634,160,
0.10835085067273,161,
0.16968632987722,162,
0.04169547202327,163,
0.10962134177963,164,
0.17855381267469,165,
0.54999966671545,166,
0.85973460131213,167,
0.23672067377122,168,
0.23151977388986,169,
0.24714400809269,170,
0.11578212345477,171,
0.20169937176759,172,
0.16509172333628,173,
0.089284914053471,174,
0.03403781059437,175,
0.038190178221053,176,
0.15620433647714,177,
0.097897549466977,178,
0.051490759104182,179,
1.5555887403455,180,
0.060770573415989,181,
0.06071342032569,182,
0.043483525592928,183,
0.077176760517015,184,
0.034930665443784,185,
0.13478416596111,186,
0.069923284914953,187,
0.063962463995262,188,
0.05748496647698,189,
0.041966053549934,190,
0.011689339990734,191,
0.043852432718514,192,
0.092993674348786,193,
0.043853374609781,194,
0.051101734833368,195,
0.064279941232985,196,
0.22076447601748,197,
0.18275340783596,198,
0.046561384672301,199,
0.4208717365526,200,
0.21684920365883,201,
0.095994647866309,202,
0.18711149272997,203,
0.06777828899708,204,
0.091586923574519,205,
0.063468420895987,206,
0.13380329684308,207,
0.091597299352849,208,
0.087688875442089,209,
0.066717842568532,210,
0.091862401093429,211,
0.08172037348873,212,
0.090605698870517,213,
0.12522884366734,214,
0.051220883712361,215,
0.088811840928273,216,
0.016564454016821,217,
0.047863295646227,218,
0.05358059284288,219,
0.17584916966932,220,
0.047043550353585,221,
0.066883502834263,222,
0.16124223922553,223,
0.074108091392455,224,
