MAGNITUDE,FREQUENCY
0.73797907998603,1,
0.37942291092241,2,
0.22152821514233,3,
0.26671014741989,4,
0.31746847323654,5,
0.16273476017223,6,
0.048432343138041,7,
0.11944793709347,8,
0.13063854774501,9,
0.32194904706756,10,
0.15389028627217,11,
0.076350033732328,12,
0.041144857795256,13,
0.048013120872404,14,
0.071998606855662,15,
0.028632482964919,16,
0.041922246244983,17,
0.052422107692216,18,
0.12214169628311,19,
0.078989125333424,20,
0.090946621225258,21,
0.11159572872488,22,
0.10894603804478,23,
0.04741061080441,24,
0.059102342835559,25,
0.11375598624916,26,
0.020120844553252,27,
0.11079390820631,28,
0.02145163376497,29,
0.082090056069562,30,
0.063980773058684,31,
0.041251777675058,32,
0.039831893997479,33,
0.047851000747844,34,
0.10168333963956,35,
0.07932261155975,36,
0.058923296056634,37,
0.28797495887397,38,
0.17176305644917,39,
0.13258718965,40,
0.66207509839493,41,
0.095071854989463,42,
0.14864814045848,43,
0.092316649071293,44,
0.06363413130338,45,
0.078859177871322,46,
0.13303731926755,47,
0.071916468833993,48,
0.13149164554757,49,
0.10799170336798,50,
0.073152592771514,51,
0.055208540476203,52,
0.11088910960552,53,
0.12123157993572,54,
0.080424326980931,55,
0.14123010480144,56,
0.084965619799016,57,
0.12276555551069,58,
0.25122319273609,59,
0.083761274845426,60,
0.17909823793651,61,
0.13566524832423,62,
0.15715866313174,63,
0.1122261733556,64,
0.091571896949902,65,
0.17858374345675,66,
0.24683439903766,67,
0.056495124164444,68,
0.24440129536463,69,
0.10118782941147,70,
0.14949534449718,71,
0.18163665508919,72,
0.025167628231158,73,
0.010262644657851,74,
0.28065800927282,75,
0.12332506042889,76,
0.085857295895989,77,
0.094180379289979,78,
0.11105405408445,79,
0.14489231460299,80,
0.059824498227142,81,
0.067325435221935,82,
0.071012137485396,83,
0.03238907103603,84,
0.30082034009773,85,
0.097670292784182,86,
0.16380716607751,87,
0.12850176285053,88,
0.13050982816439,89,
0.065880444502406,90,
0.075668359265118,91,
0.097118157049556,92,
0.11362313891404,93,
0.058440055593275,94,
0.78372837888437,95,
0.11070514668978,96,
0.051836798242413,97,
0.030358675270459,98,
0.096077454621297,99,
0.14931802598939,100,
0.063787672170341,101,
0.024723666438431,102,
0.12886019358335,103,
0.20740831443436,104,
0.34978291206806,105,
0.065738874005778,106,
0.018791668723176,107,
0.028884148764424,108,
0.074122822693534,109,
0.031407487358291,110,
0.023788642996563,111,
0.073601718593339,112,
0.011662110857029,113,
0.081621029844472,114,
0.29546596521606,115,
0.055979556501035,116,
0.070507842308475,117,
0.097752976942326,118,
0.10157767032375,119,
0.03819046859322,120,
0.095686148858526,121,
0.059994051341019,122,
0.12113280877954,123,
0.10624225424181,124,
0.10670528645435,125,
0.079089259644309,126,
0.040034677584584,127,
0.10077853338388,128,
0.12304690733679,129,
0.034299881786941,130,
0.11863753462641,131,
0.18096633672517,132,
0.019672153948205,133,
0.056139694778744,134,
0.04276603499843,135,
0.043091011711415,136,
0.081716363157246,137,
0.08130496526664,138,
0.068481066108745,139,
0.065214183366487,140,
0.13102944202708,141,
0.014261411055616,142,
0.10430857011848,143,
0.035659203447158,144,
0.12968107407946,145,
0.17964939651353,146,
0.15454607693136,147,
0.012206406613515,148,
0.056910397266281,149,
0.036508594635955,150,
0.065801494865927,151,
0.035157164521795,152,
0.16521428516916,153,
0.066383753413102,154,
0.074827952255722,155,
0.20184936198835,156,
0.23607935743075,157,
0.077445329258328,158,
0.071469222301061,159,
0.12526687414217,160,
0.044109277088674,161,
0.33007752759604,162,
0.085504035538746,163,
0.22584220383596,164,
0.2577716356942,165,
0.6045950939925,166,
1.2738955529368,167,
0.11685570416915,168,
0.18329232040674,169,
0.15196831223094,170,
0.055065893985018,171,
0.22142582251573,172,
0.08089011723347,173,
0.083000735464494,174,
0.065375090825623,175,
0.14276843710538,176,
0.13675112939432,177,
0.38968693407761,178,
0.31891964564219,179,
0.061718875918391,180,
0.026945723927562,181,
0.078687031205061,182,
0.066786451185254,183,
0.14302186973309,184,
0.93403554458601,185,
0.14338248955265,186,
0.1032781335193,187,
0.12848439443479,188,
0.076955671867402,189,
0.39533252553513,190,
0.028752288566131,191,
0.081543343206436,192,
0.11177151239561,193,
0.11425224250437,194,
0.041334000807464,195,
0.061513286977921,196,
0.20787349824096,197,
0.16149186651542,198,
0.18875093814865,199,
4.4518530703834,200,
0.22567901643823,201,
0.061350679367707,202,
0.017184325054294,203,
0.24071498000848,204,
0.099515931686616,205,
0.10274677821454,206,
0.099027462501276,207,
0.24177428413172,208,
0.068366607894951,209,
0.23805228068397,210,
0.27225381622582,211,
0.099027060608305,212,
0.10264068604197,213,
0.075460453653167,214,
0.09990906695773,215,
0.062109509407992,216,
0.034627915892412,217,
0.061909793624673,218,
0.027909554513437,219,
0.16499837665869,220,
0.061160081605481,221,
0.096152464033302,222,
0.061461569341334,223,
0.025744602638481,224,
0.10187541411639,225,
0.063282689632874,226,
0.061277383682112,227,
0.032933309162802,228,
0.027904393802401,229,
0.059157044637576,230,
0.055320488626737,231,
0.1338748052935,232,
0.051182303269528,233,
0.10852396047137,234,
0.060399105480283,235,
0.091581618162972,236,
0.18537466746007,237,
0.22590597855346,238,
0.059239740692075,239,
0.080327731600001,240,
0.061334324940352,241,
0.07429596498078,242,
0.013347762764707,243,
0.0191495354495,244,
0.18623349430397,245,
0.12018090596079,246,
0.13211408062296,247,
0.051055730867123,248,
0.027414722315345,249,
0.045766459320748,250,
0.040391841804501,251,
0.06353915717528,252,
0.075161112404271,253,
0.093406360471375,254,
0.018282696566788,255,
0.026769071917158,256,
0.088585666422967,257,
0.017777291864426,258,
0.10137055309162,259,
0.015761469766507,260,
0.058669209745532,261,
0.03613009315234,262,
0.044950452979163,263,
0.081991566574307,264,
0.052409472383569,265,
0.16474817082561,266,
0.035778699918003,267,
0.061505800658709,268,
0.19564221030473,269,
0.029743616423438,270,
0.13410669877364,271,
0.13961686218747,272,
0.04758074906736,273,
0.16663492120027,274,
0.036087364776907,275,
0.050295472181715,276,
0.064242743833372,277,
0.074525380522497,278,
0.053915586310528,279,
0.016992436780289,280,
0.1604646988391,281,
0.096129958724176,282,
0.004678714003709,283,
0.1463382468607,284,
0.15498838082965,285,
0.14458370085973,286,
0.054105775722041,287,
0.070508375624225,288,
0.033399096385619,289,
0.079642896417213,290,
0.076136893014978,291,
0.14992613496027,292,
0.026309409388546,293,
0.026098406092003,294,
0.6788922312804,295,
0.12843817341948,296,
0.10803681063277,297,
0.26727773388292,298,
0.034399194765717,299,
0.238205941196,300,
0.052350990018871,301,
0.11217136718371,302,
0.11643316337954,303,
0.16696874480253,304,
2.3092593848037,305,
0.20527343997077,306,
0.025875139344742,307,
0.13260879796984,308,
0.033084176338803,309,
0.090041980747822,310,
0.029375174121405,311,
0.14112568426986,312,
0.085298484252115,313,
0.15839394269534,314,
0.20969300857814,315,
0.14829230544443,316,
0.092534874653004,317,
0.092308407324279,318,
0.054513670869958,319,
0.12779374673863,320,
0.0021849493540947,321,
0.17186307645162,322,
0.075213290562015,323,
0.068166652399181,324,
0.24335257550908,325,
0.0090240697142204,326,
0.041716374538106,327,
0.1591645559677,328,
0.082222939397325,329,
0.19065206916215,330,
0.19514930092202,331,
0.21166006660941,332,
0.54016912822017,333,
0.3526216498835,334,
0.10691347456331,335,
0.067639371693857,336,
0.12419973725639,337,
0.15600486181967,338,
0.14753463074538,339,
0.17704520111724,340,
0.091768310073338,341,
0.074208884097137,342,
0.059711139724684,343,
0.034131243994213,344,
0.061967515537858,345,
0.1496430698497,346,
0.06634027388463,347,
0.12889385544118,348,
0.043289244179021,349,
0.10923164751324,350,
0.2148585055268,351,
0.037772993795972,352,
0.061826296647504,353,
0.19488969128484,354,
0.0408396145382,355,
0.188455163798,356,
0.1251196649306,357,
0.15900717215142,358,
0.12229404676915,359,
0.033016955393217,360,
0.10302539379971,361,
0.0058500779849961,362,
0.16270034795566,363,
0.093953406928317,364,
0.074097537176046,365,
0.1168000851035,366,
0.080382061972605,367,
0.15633311448777,368,
0.16705225886811,369,
0.23911584809608,370,
0.098373131054179,371,
0.12490158914769,372,
0.097797834131135,373,
0.15908947510428,374,
0.099227026185376,375,
0.067051184735092,376,
0.095354134300087,377,
0.085901819360844,378,
0.10299238635405,379,
0.07675838703892,380,
0.091972175965443,381,
0.11170651104719,382,
0.12065049973379,383,
0.021015287209142,384,
0.064748984457099,385,
0.11206559405969,386,
0.1355250271928,387,
0.13107813435944,388,
0.10738438976761,389,
0.13221758220015,390,
0.11866379753034,391,
0.16299075178628,392,
0.11919627357777,393,
0.17828963156895,394,
0.069179536207386,395,
0.30915292771831,396,
0.39336697581531,397,
0.68948535261367,398,
1.4792376658057,399,
15.568502437179,400,
1.7565531324362,401,
0.74017316105662,402,
0.47251493007649,403,
0.29733095139019,404,
0.25937949959578,405,
0.32422145020054,406,
0.28776856389874,407,
0.20559466288659,408,
0.16606745235927,409,
0.051600966997568,410,
0.23778638823288,411,
0.19684538762503,412,
0.1565999423243,413,
0.024698573628994,414,
0.18661450650637,415,
0.13164867797228,416,
0.064704330105982,417,
0.22500278050633,418,
0.12758634774777,419,
0.094106453416691,420,
0.085097620868433,421,
0.10351770137336,422,
0.16490976136892,423,
0.022815858213831,424,
0.043412694956987,425,
0.097566915014073,426,
0.12912553879164,427,
0.10152780940747,428,
0.033160508163284,429,
0.10081647830757,430,
0.13427561512023,431,
0.16638255544305,432,
0.021119517494591,433,
0.14150995801319,434,
0.016454263268661,435,
0.098584633892509,436,
0.062298674845877,437,
0.074187209803568,438,
0.086274684736374,439,
0.12402267109793,440,
0.10874557264337,441,
0.017672143693379,442,
0.088162214360745,443,
0.099340276145106,444,
0.11760628075739,445,
0.062976398440851,446,
0.053442864368878,447,
0.064360992151677,448,
0.12557231734225,449,
0.17624311513957,450,
0.082978737480023,451,
0.012387106110857,452,
0.14406038788941,453,
0.041602712222995,454,
0.04444617970403,455,
0.13483746214111,456,
0.21398855559002,457,
0.11589260595833,458,
0.093735322918021,459,
0.086774467395909,460,
0.14673200559859,461,
0.16791633962984,462,
0.14825583268583,463,
0.12317824578362,464,
0.056050875022449,465,
0.18744995124382,466,
0.072850273617895,467,
0.058200618209065,468,
0.18671169276013,469,
0.013289398345602,470,
0.0496980916909,471,
0.10343871042759,472,
0.067978921043009,473,
0.072340347305647,474,
0.278665523584,475,
0.11120390755989,476,
0.18012909065683,477,
0.089223115410012,478,
0.15619727301138,479,
0.14695358142631,480,
0.080691296000444,481,
0.12282525562089,482,
0.029092654692343,483,
0.06603950078198,484,
0.32209076541992,485,
0.13830719465641,486,
0.011683144397499,487,
0.078556296529732,488,
0.089814676325092,489,
0.1512146307089,490,
0.082099719010695,491,
0.11349318603971,492,
0.18313097495954,493,
0.13780403547327,494,
1.7266200698416,495,
0.29129792836706,496,
0.18175554745311,497,
0.40248545823154,498,
0.27261245214598,499,
0.29495575815297,500,
0.11015163957736,501,
0.16464579024516,502,
0.1615119761876,503,
0.60585355254278,504,
3.1416930853555,505,
0.5309307610659,506,
0.14578735690674,507,
0.17294394254159,508,
0.17852358066732,509,
0.044749504415144,510,
0.12047507479385,511,
0.035136606823258,512,
0.22303893665622,513,
0.095216729197236,514,
0.27135962481307,515,
0.019751559873996,516,
0.17987807386469,517,
0.084614648912243,518,
0.059828884858009,519,
0.058224369916646,520,
0.16526028964927,521,
0.082809795413559,522,
0.10697450005662,523,
0.050999791381544,524,
0.17231303642192,525,
0.18531788675118,526,
0.089426537992173,527,
0.088924335986458,528,
0.08264880656072,529,
0.10879752557126,530,
0.14366446483668,531,
0.24014832094979,532,
0.074300692531972,533,
0.18685942090977,534,
0.11605724841058,535,
0.16739425378648,536,
0.1285741709677,537,
